保險商品名稱,基金代碼,基金名稱,一個月％,三個月％,六個月％,今年來％,一年％
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,AMU056,摩根策略總報酬基金,-1.35,1.81,5.26,0.69,1.41
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,AMU058,摩根歐洲策略股息基金,6.0,13.71,18.76,9.33,31.34
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,AMU064,摩根環球債券收益基金,0.69,1.26,2.33,0.68,5.61
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,AMU066,摩根亞洲增長基金,9.31,18.95,30.09,16.42,43.98
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,AMU067,摩根美國企業成長基金,-2.59,-3.95,0.67,-4.5,9.08
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,AMU071,摩根環球股息基金,2.66,6.43,8.61,5.15,17.57
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,ANU004,晉達環球天然資源基金,8.24,31.18,46.69,22.37,63.81
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,ANU017,晉達新興市場公司債券基金,0.41,1.51,1.96,1.02,5.21
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,APT001,柏瑞美國雙核心收益基金,0.47,0.53,4.31,0.77,0.85
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,APT002,柏瑞全球策略非投資等級債券基金,-0.44,1.39,3.45,0.49,1.1
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,APT012,柏瑞特別股息收益基金,-0.33,1.58,2.86,1.58,-0.73
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,ARE001,霸菱歐洲精選信託基金,1.89,10.47,8.83,4.83,8.04
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,ARE002,霸菱拉丁美洲基金,3.77,19.26,36.96,17.71,45.16
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,ARE003,霸菱全球資源基金,7.93,27.36,32.47,19.02,29.08
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,ARU001,霸菱全球新興市場基金,8.44,22.79,35.43,17.97,50.18
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,ARU002,霸菱東歐基金,0.61,16.55,19.2,10.61,51.19
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,ARU003,霸菱國際債券基金,2.09,3.97,6.18,3.48,10.91
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,ARU004,霸菱香港中國基金,-2.84,4.81,6.16,3.7,12.7
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,ARU005,霸菱澳洲基金,5.63,16.54,8.49,11.01,17.44
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,ARU006,霸菱全球農業基金,5.34,15.05,8.88,14.17,16.14
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,ARU009,霸菱韓國基金,31.34,63.49,102.7,54.44,153.51
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,ARU015,霸菱大東協基金,3.88,12.47,12.7,9.43,28.05
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,ARU017,霸菱亞洲增長基金,10.09,21.38,33.43,17.56,51.24
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,ARU018,霸菱德國增長基金（美元避險）,1.59,8.37,5.26,4.28,15.1
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,ASE001,摩根士丹利新一代新興市場基金(歐元計價),3.45,17.33,20.7,12.6,24.58
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,ASE004,摩根士丹利環球平衡收益基金(歐元計價),1.22,2.95,6.65,2.34,3.91
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,ASU004,摩根士丹利量化主動環球房地產基金,9.28,12.83,15.67,13.63,21.42
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,ASU005,摩根士丹利印度股票基金,2.68,-4.64,-4.24,-3.39,5.8
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,ASU007,摩根士丹利美國優勢基金,-8.53,-9.02,-11.13,-10.9,1.21
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,ASU008,摩根士丹利環球品牌基金,-5.38,-5.5,-11.12,-6.24,-10.6
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,ASU013,摩根士丹利新興市場債券基金,1.21,4.34,9.37,3.01,12.46
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,ASU014,摩根士丹利美國增長基金,-10.21,-9.91,-12.57,-12.46,3.65
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,ASU018,摩根士丹利亞洲股票基金(美元累積),5.83,16.8,26.29,14.04,41.1
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,ASU019,摩根士丹利環球機會基金,-3.45,-1.48,-5.15,-3.71,1.61
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,ASU020,摩根士丹利新興領先股票基金,1.94,5.54,10.36,6.33,24.25
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,ASU024,摩根士丹利環球遠見基金,-9.08,-9.77,-10.9,-10.12,4.93
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,ASU025,摩根士丹利歐洲機會基金,-1.8,-1.88,-2.23,-2.16,-8.67
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,AWE004,安聯國際債券基金,1.16,0.1,1.58,1.26,-4.55
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,AWE005,安聯歐洲債券基金,0.92,1.33,1.96,1.21,2.25
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,AWE013,安聯歐洲高息股票基金(歐元),5.67,10.6,14.35,7.07,13.99
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,AWT001,安聯四季成長組合基金,2.76,9.66,18.56,6.62,17.91
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,AWU001,安聯東方入息基金,6.42,22.51,28.9,19.01,50.2
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,AWU002,安聯全球新興市場高股息基金,4.93,18.16,24.96,14.11,41.15
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,AWU013,安聯收益成長基金,-0.7,1.64,4.78,0.95,10.35
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,AWU016,安聯亞洲不含中國股票基金,13.44,27.95,33.49,22.92,48.77
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,AWU019,安聯多元信用債券基金,0.65,1.71,3.08,1.11,5.85
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,AWU023,安聯綠色債券基金,1.23,1.3,2.79,1.64,4.1
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,AWU025,安聯AI人工智慧基金,2.97,8.15,16.17,4.94,24.12
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,AXJ001,安盛投資管理日本股票基金,5.76,14.4,20.55,13.21,39.97
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,AXJ002,安盛投資管理日本小型企業股票基金,7.96,19.39,24.21,15.59,48.39
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,AXU003,安盛投資管理亞太（日本除外）股票ＱＩ基金,6.28,16.37,13.09,10.46,27.93
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,AXU004,安盛投資管理環球股票ＱＩ基金,-0.24,6.5,8.22,0.24,20.45
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,AYT001,元大高科技基金,10.47,48.68,81.29,32.58,113.73
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,AYT003,元大多福基金,17.44,42.25,77.61,31.77,108.58
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,AYT004,元大新主流基金,14.13,58.92,93.53,44.47,124.37
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,AYT007,元大台灣加權股價指數基金,10.42,29.66,47.36,22.63,57.18
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,AYT008,元大全球不動產證券化基金,8.53,13.63,20.61,13.56,14.88
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BBU001,安本新興市場公司債券基金,0.84,2.21,3.83,1.51,7.91
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BBU004,安本前緣市場債券基金,1.54,7.08,14.6,4.84,20.68
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BBU006,安本環球未來趨勢股票基金,-4.22,0.32,2.16,-1.36,7.65
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BFT002,復華中小精選基金,14.88,35.28,62.96,23.98,94.38
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BPT002,群益安穩貨幣市場基金,0.12,0.36,0.73,0.23,1.49
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BPT003,群益馬拉松基金,13.64,32.35,50.31,23.62,65.14
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BPT004,群益創新科技基金,12.34,34.92,60.3,23.4,81.71
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BRE002,貝萊德新興歐洲基金(歐元計價)(暫停交易),-56.12,-58.54,-59.46,-58.97,-51.04
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BRE003,貝萊德新興市場基金(歐元計價),6.76,16.53,26.48,13.53,26.94
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BRE004,貝萊德永續能源基金(歐元計價),5.26,12.71,21.44,10.61,34.06
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BRU004,貝萊德環球資產配置基金,0.19,4.74,9.25,3.0,18.54
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BRU006,貝萊德世界能源基金,12.28,22.34,24.94,21.61,29.8
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BRU007,貝萊德世界礦業基金,7.02,38.77,70.09,26.95,107.1
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BRU009,貝萊德世界黃金基金,7.63,42.12,91.39,29.06,186.88
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BRU017,貝萊德中國基金,-3.55,2.55,4.55,1.75,7.78
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BRU020,貝萊德世界健康科學基金,0.85,1.25,13.77,2.31,6.97
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BRU022,貝萊德環球企業債券基金,1.29,1.36,3.79,1.54,6.33
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BRU024,貝萊德亞洲老虎債券基金,1.24,2.24,4.95,2.08,8.83
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BRU041,貝萊德世界科技基金,-3.19,0.42,7.52,0.2,21.05
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BRU043,貝萊德全球股票收益基金,0.75,5.47,11.57,4.35,17.29
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BRU062,貝萊德歐洲價值型基金（美元避險）,2.23,10.1,15.32,6.08,23.48
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BRU063,貝萊德全球智慧數據股票入息基金,1.14,5.73,7.14,4.31,13.19
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BRU065,貝萊德新興市場股票收益基金,5.59,19.72,32.27,15.82,55.9
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BRU071,貝萊德ESG社會責任多元資產基金,1.15,5.19,11.12,3.95,15.5
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BSE001,施羅德歐元流動基金,0.16,0.49,0.91,0.29,1.92
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BSE002,施羅德歐洲價值股票基金,3.41,11.01,13.35,6.21,23.13
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BSE003,施羅德新興市場債券基金（歐元對沖）,2.07,5.28,7.39,4.29,12.19
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BSE004,施羅德歐元股票基金,2.42,9.16,8.3,5.8,14.88
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BSE005,施羅德歐元債券基金,1.15,1.22,2.25,1.77,2.35
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BSU001,施羅德美元流動基金,0.29,0.89,1.93,0.52,3.94
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BSU002,施羅德亞洲債券基金,0.85,1.19,1.45,0.93,4.61
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BSU003,施羅德新興亞洲基金,6.72,18.42,28.13,14.61,44.85
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BSU004,施羅德美國中小型股票基金,3.71,11.6,18.67,9.31,15.4
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BSU005,施羅德大中華基金,0.99,9.91,15.42,8.82,30.96
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BSU006,施羅德環球企業債券基金,0.82,1.27,3.13,1.16,5.31
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BSU007,施羅德環球能源基金,10.67,24.54,28.02,21.83,39.9
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BSU008,施羅德拉丁美洲基金,6.05,21.61,36.17,19.0,57.05
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BSU011,施羅德新興歐洲基金,0.81,17.69,16.46,11.75,45.55
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BSU012,施羅德環球收益股票基金,6.15,13.76,14.75,9.43,26.38
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BSU031,施羅德環球股債收息基金,1.76,5.64,8.85,3.75,15.37
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BSU035,委託施羅德投資帳戶─強積金成長累積型,2.6,7.64,12.93,5.95,20.97
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BSU041,施羅德歐元股票基金（美元對沖）,2.64,9.82,9.75,6.17,18.0
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BSU046,施羅德亞洲股息基金,8.93,19.81,25.65,15.33,44.14
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BSU049,施羅德環球收息債券基金,0.81,1.52,3.14,1.13,7.4
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BSU051,施羅德環球多元收益基金,1.86,6.01,10.59,4.1,16.71
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BSU053,施羅德歐元企業債券基金（美元避險）,0.92,1.69,3.12,1.6,5.85
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BSU056,施羅德環球永續增長基金,0.57,5.41,8.09,1.99,14.69
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BSU059,施羅德環球環球創新股票基金(美元累積),-2.3,-0.33,2.95,-1.53,12.41
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BSU062,施羅德環球環球氣候變化策略基金,2.98,9.22,15.16,7.34,29.19
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BSU063,施羅德環球環球能源轉型股票基金,1.24,12.51,17.68,7.66,45.48
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BSU067,施羅德美國大型股基金(美元累積),-0.56,-0.32,4.01,-1.07,14.17
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BXU003,安盛美國非投資等級債券基金,-0.18,1.15,2.04,0.17,5.82
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,BXU005,安盛歐洲房地產股票基金 (美元避險),7.56,12.21,9.36,10.04,14.0
富世紀變額萬能壽險(乙型)<已停售/暫時停止銷售>,PIU004,PIMCO全球實質回報債券基金,1.72,2.27,4.54,2.63,5.88
(真)月月Walker變額萬能壽險<已停售/暫時停止銷售>,ABU051,委託聯博投資帳戶－雙重防護型（現金撥回）(全權委託帳戶之資產撥回機制來源可能為本金)(撥回率或撥回金額非固定),1.43,3.66,6.64,3.31,11.75
(真)月月Walker變額萬能壽險<已停售/暫時停止銷售>,ABU052,委託聯博投資帳戶－雙重防護型（單位撥回）(全權委託帳戶之資產撥回機制來源可能為本金)(撥回率或撥回金額非固定),1.43,3.66,6.64,3.31,11.75
(真)月月Walker變額萬能壽險<已停售/暫時停止銷售>,ACT002,國泰台灣貨幣市場基金,0.12,0.37,0.73,0.23,1.47
(真)月月Walker變額萬能壽險<已停售/暫時停止銷售>,ACU010,委託國泰投資帳戶－ＨＥＲＯ成長趨勢組合（現金撥回）(全權委託帳戶之資產撥回機制來源可能為本金)(撥回率或撥回金額非固定),2.48,8.32,12.25,6.98,17.65
(真)月月Walker變額萬能壽險<已停售/暫時停止銷售>,ACU011,委託國泰投資帳戶－ＨＥＲＯ成長趨勢組合（單位撥回）(全權委託帳戶之資產撥回機制來源可能為本金)(撥回率或撥回金額非固定),2.48,8.32,12.25,6.98,17.65
(真)月月Walker變額萬能壽險<已停售/暫時停止銷售>,AFU056,富達美元現金基金,0.31,0.94,1.97,0.57,4.13
(真)月月Walker變額萬能壽險<已停售/暫時停止銷售>,AMU061,委託摩根投資帳戶─多重幸福 (現金撥回)(全權委託帳戶之資產撥回機制來源可能為本金)(撥回率或撥回金額非固定),1.68,4.8,8.41,3.42,13.79
(真)月月Walker變額萬能壽險<已停售/暫時停止銷售>,AMU062,委託摩根投資帳戶─多重幸福 (單位撥回)(全權委託帳戶之資產撥回機制來源可能為本金)(撥回率或撥回金額非固定),1.68,4.8,8.41,3.42,13.79
(真)月月Walker變額萬能壽險<已停售/暫時停止銷售>,AWU017,委託安聯投資帳戶－智慧收益組合（現金撥回）(全權委託帳戶之資產撥回機制來源可能為本金)(撥回率或撥回金額非固定),2.21,7.23,13.84,5.94,20.26
(真)月月Walker變額萬能壽險<已停售/暫時停止銷售>,AWU018,委託安聯投資帳戶─智慧收益組合（單位撥回）(全權委託帳戶之資產撥回機制來源可能為本金)(撥回率或撥回金額非固定),2.21,7.23,13.84,5.94,20.26
(真)月月Walker變額萬能壽險<已停售/暫時停止銷售>,BRU027,貝萊德美元儲備基金,0.29,0.86,1.85,0.53,3.84
(真)月月Walker變額萬能壽險<已停售/暫時停止銷售>,BSU047,委託施羅德投資帳戶－全球多元主動管理型（現金撥回）(全權委託帳戶之資產撥回機制來源可能為本金)(撥回率或撥回金額非固定),3.13,7.93,13.02,6.35,20.61
(真)月月Walker變額萬能壽險<已停售/暫時停止銷售>,BSU048,委託施羅德投資帳戶－全球多元主動管理型（單位撥回）(全權委託帳戶之資產撥回機制來源可能為本金)(撥回率或撥回金額非固定),3.13,7.93,13.02,6.35,20.61
Walker有利變額年金保險<已停售/暫時停止銷售>,ACT002,國泰台灣貨幣市場基金,0.12,0.37,0.73,0.23,1.47
Walker有利變額年金保險<已停售/暫時停止銷售>,ACU013,委託國泰投資帳戶－ＴＯＰ收益抗震組合（現金撥回）(全權委託帳戶之資產撥回機制來源可能為本金)(撥回率或撥回金額非固定),1.2,5.69,9.88,4.41,16.71
Walker有利變額年金保險<已停售/暫時停止銷售>,AFU056,富達美元現金基金,0.31,0.94,1.97,0.57,4.13
